created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Mon Jul 31 23:22:02 +0000 2023,1686155287311630336,"Warga Mojokerto Sumringah Desanya Dipakai KKN 6 Negara. 👇  Sempat vakum tiga tahun akibat pandemi Covid-19, UK Petra Surabaya kembali menggelar KKN Internasional COP di Kabupaten… #PendidikanKesehatan #KabupatenMojokerto #KKN via @beritajatimcom https://t.co/TApxg05vfx",0,0,0,0,in,21287066,1686155287311630336,beritajatimcom,https://twitter.com/beritajatimcom/status/1686155287311630336
Fri Jul 28 23:51:28 +0000 2023,1685075532562735105,"@_AwayDay Jawab dikit, gak semua nya warga surabaya.. Pasti ada sekitaran Sidoarjo, Gresik, dan Pasuruan. Dulu sebelum covid pernah tanya2 sihh pas away Bandung 😅  Klo fanatik, minim bisa beli tiket 🥲 Untuk bertahan hidup nya itu yg kurang tau.",0,0,0,0,in,56701660,1684992331546763264,rohibur_rizqi,https://twitter.com/rohibur_rizqi/status/1685075532562735105
Mon Jul 24 00:17:27 +0000 2023,1683270128966963201,"@cakasana https://t.co/tQmgXSMUpK  Case soal Surabaya pernah ane bahas, bukannya bela tapi emang cuma perkara waktunya juga ga sih bermasalah. Ybs sebagai Walikota baru di 2 tahun pertama fokus soal covid n pulihin ekonomi sementara kerja cuma 4 tahun, 2 tahun berikutnya ga maksimal lah",0,1,0,0,in,2862109627,1682988067081318400,FelixSGL1,https://twitter.com/FelixSGL1/status/1683270128966963201
Sat Jul 22 05:46:51 +0000 2023,1682628251985006592,"Ya biar dikata sekarang miskin, iya SEKARANG EMANG AKU LAGI MISKIN. Tapi kemarin pernah punya, 1 gerai cincau best seller Surabaya, 1 outlet kopi kekinian skala nasyienel, 1 resto Korea hitz yg skrg udah tutup/bangkrut karena coviD, gerai tahu goreng di 3 mall premium Surabaya.",1,0,0,0,in,143756229,1682628251985006592,banggavann,https://twitter.com/banggavann/status/1682628251985006592
Wed Jul 19 06:35:09 +0000 2023,1681553241774129158,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 19 Juli 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/Y8S3TZvbKC,0,0,0,0,in,79130206,1681553241774129158,jpnncom,https://twitter.com/jpnncom/status/1681553241774129158
Mon Jul 17 11:38:19 +0000 2023,1680904761502236672,"Karena Banteng ada pembangun lanjutan siapapun kader mereka di fokuskan kemana, Bu Risma di fokuskan ke tata kota, Eri Cahyadi fokus ke UMKM karena UKM Surabaya lesu sejak covid dan sekarang naik lagi UKM nya, makanya Eri kerjasama dengan banyak vlogger untuk majuin UKM.",0,0,3,0,in,1296736516161454080,1680904761502236672,GubernurG5,https://twitter.com/GubernurG5/status/1680904761502236672
Sat Jul 15 13:06:06 +0000 2023,1680202075198877696,"Pernah Viral pada Tahun 2017 Hingga 2019, Wisata Kampung Warna-Warni di Malang ini Kini Terbengkalai? Benarkah Akibat Efek Usai Pendemi Covid-19? https://t.co/ymAwqBn0uR",0,0,1,0,in,1231933579413770242,1680202075198877696,portal_surabaya,https://twitter.com/portal_surabaya/status/1680202075198877696
Fri Jul 14 14:52:08 +0000 2023,1679866372959129601,"@Bunga_JyKesuma @Leonita_Lestari Itu wilayah kadrun di Jatim, bahkan mereka pernah mau ngacak2 Surabaya gara2 cak Eri nutup jembatan Suramadu bulan Juni/Juli 2021 (masa2 horror covid 19) padahal masyarakat Surabaya justru setuju dengan penutupan Jembatan Suramadu",0,0,0,1,in,1673146197752827905,1679711676793499649,ganjarutkri,https://twitter.com/ganjarutkri/status/1679866372959129601
Fri Jul 14 05:44:21 +0000 2023,1679728520585674752,Saksikan LIVE STREAMING Pertandingan SepakBola Hanya Dengan Login Di DAYWINBET &amp  Dukung Tim Favoritmu Dan Pasang Taruhanmu Hanya Di DAYWINBET  !! EVERYDAY IT'S DAYWINBET !!  #surabaya #covid #beauty #delivery #giveaway #slotgacor #daywinbet #daywinbetgacor https://t.co/McVJQJU0lV,0,2,0,0,in,1497302647459966978,1679728520585674752,daywinbet,https://twitter.com/daywinbet/status/1679728520585674752
Tue Jul 11 13:01:17 +0000 2023,1678751315357319172,"Surabaya Cross Culture International Folk Art Festival, yang selama pandemi Covid-19 absen, dihidupkan lagi tahun ini. Berlangsung 16-20 Juli 2023, festival ini meneguhkan diplomasi antarbangsa melalui seni budaya. #Nusantara #AdadiKompas  https://t.co/RJGD4BsFEE",0,0,0,0,in,79237556,1678751315357319172,kompasmuda,https://twitter.com/kompasmuda/status/1678751315357319172
Tue Jul 11 13:00:40 +0000 2023,1678751156321804288,"Surabaya Cross Culture International Folk Art Festival, yang selama pandemi Covid-19 absen, dihidupkan lagi tahun ini. Berlangsung 16-20 Juli 2023, festival ini meneguhkan diplomasi antarbangsa melalui seni budaya. #Nusantara #AdadiKompas  https://t.co/ZYEdIg1Lqe",0,0,0,0,in,155456716,1678751156321804288,KompasKlasika,https://twitter.com/KompasKlasika/status/1678751156321804288
Tue Jul 11 12:46:34 +0000 2023,1678747608729153538,"Surabaya Cross Culture International Folk Art Festival, yang selama pandemi Covid-19 absen, dihidupkan lagi tahun ini. Berlangsung 16-20 Juli 2023, festival ini meneguhkan diplomasi antarbangsa melalui seni budaya. #Nusantara #AdadiKompas    https://t.co/cLNcUfXHOb",0,0,1,1,in,255866913,1678747608729153538,hariankompas,https://twitter.com/hariankompas/status/1678747608729153538
Tue Jul 11 09:15:03 +0000 2023,1678694380004323328,"Komunitas gowes ini sebagian besar anggotanya dari Surabaya dan Sidoarjo, baru terbentuk saat pandemi Covid-19 melanda dunia, termasuk Indonesia. https://t.co/ke38WSFTI9",0,0,0,0,in,1291246080269545472,1678694380004323328,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1678694380004323328
Tue Jul 11 07:24:53 +0000 2023,1678666655080087552,"SR, Surabaya - Setelah sempat terhenti selama 3 tahun akibat pandemi COVID-19, kini Surabaya Cross Culture International Folk Art Festival (SCCIFAF) Tahun 2023 kembali digelar oleh Pemerintah Kota (Pemkot) Surabaya.   Pada #DisbudporaparKotaSurabaya  https://t.co/LcGpMCjC59 https://t.co/7UMbSOZLwl",0,0,1,1,in,816345224037343232,1678666655080087552,superradioid,https://twitter.com/superradioid/status/1678666655080087552
Tue Jul 11 05:58:11 +0000 2023,1678644838676275200,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 11 Juli 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/ig9NRiIJVt,0,0,0,0,in,79130206,1678644838676275200,jpnncom,https://twitter.com/jpnncom/status/1678644838676275200
Tue Jul 11 05:20:18 +0000 2023,1678635302292795393,"Hallo Sahabat RS. Bhayangkara H.S. Samsoeri Mertojoso Surabaya, Kuota Vaksinasi Covid-19 INAVAC"" sudah tersedia , GRATISS !😍 Yuk buruan yang mau daftar, kuota terbatas yaaa... Pelayanan Vaksinasi kami buka setiap hari Senin - Jum'at (08.00 - 12.00 WIB). https://t.co/qc7zbRf5Ch""",0,0,0,0,in,1382170112849899527,1678635302292795393,RSBsby,https://twitter.com/RSBsby/status/1678635302292795393
Tue Jul 11 00:57:03 +0000 2023,1678569053898838017,"Setelah terhenti selama 3 tahun akibat pandemi COVID-19, Pemkot Surabaya kembali menggelar Surabaya Cross Culture International Folk Art Festival (SCCIFAF). https://t.co/ED2zZ0sEat",0,0,1,1,in,154102750,1678569053898838017,Beritasatu,https://twitter.com/Beritasatu/status/1678569053898838017
Mon Jul 10 05:10:03 +0000 2023,1678270333948932097,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 10 Juli 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/9vrdrPLA9Q,0,0,0,0,in,79130206,1678270333948932097,jpnncom,https://twitter.com/jpnncom/status/1678270333948932097
Sun Jul 09 09:09:08 +0000 2023,1677968113781055488,Berita Prabowo :  Prabowo Subianto Subianto Puji Kepemimpinan Jokowi dalam Mengendalikan Pandemi Covid-19 - Suara Surabaya #Prabowo #BangkitBersama https://t.co/KEV4EDNATM,0,0,0,0,in,465458275,1677968113781055488,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1677968113781055488
Sat Jul 08 16:16:29 +0000 2023,1677713273523965957,"M*iki*ya (cowo) dulu jg nangis pas disuruh balik ke Jepang. Pas itu covid lagi rame ramenya jadi WNA di indo pada dipulangkan ke negaranya. Sedangkan si M*iki*ya ini studinya di Surabaya blm selesai, uda gitu dah betah di indonesia. Beh nangis banget dia. Kasian pokoknya",0,1,0,0,in,1012375226833702912,1677713273523965957,kana_cchii,https://twitter.com/kana_cchii/status/1677713273523965957
Sat Jul 08 04:27:39 +0000 2023,1677534891733573633,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 8 Juli 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/DTFxmDAe9H,0,0,0,0,in,79130206,1677534891733573633,jpnncom,https://twitter.com/jpnncom/status/1677534891733573633
Sat Jul 08 03:00:00 +0000 2023,1677512831791681539,"Sesudah Covid, seharusnya manusia belajar untuk tidak menyia-nyiakan binatang. Tapi yang terjadi di Surabaya, kebun binatangnya malah dibuka kembali tanpa memperhatikan kesejahteraan binatang.   Salah satu contoh yang paling menyolok adalah wahana menunggangi gajah.",0,0,1,9,in,221832208,1677512831791681539,SoeTjenMarching,https://twitter.com/SoeTjenMarching/status/1677512831791681539
Fri Jul 07 08:04:58 +0000 2023,1677227191275491329,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 7 Juli 2023 #infovaksinsurabaya #vaksinbooster https://t.co/uA4IdRMnfu,0,0,0,0,in,79130206,1677227191275491329,jpnncom,https://twitter.com/jpnncom/status/1677227191275491329
Thu Jul 06 03:46:52 +0000 2023,1676799850682392576,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 Juli 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/F7S6hudm0N,0,0,0,0,in,79130206,1676799850682392576,jpnncom,https://twitter.com/jpnncom/status/1676799850682392576
Wed Jul 05 08:00:44 +0000 2023,1676501351147397120,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Juli 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/Ykw5sBuIZN,0,0,0,0,in,79130206,1676501351147397120,jpnncom,https://twitter.com/jpnncom/status/1676501351147397120
Tue Jul 04 04:11:19 +0000 2023,1676081226581680129,"@everaithings Sebenarnya lebih bisa ya di Surabaya Barat, aku udah g lagi di dalam pemkot sejak Pak Eri, jadi g tau plan beliau dan tim nya apa, karena kalau dulu plan nya itu udah ketata, karena covid juga beberapa plan transum dan akses pelebaran jalan dan memperbaiki tata kota jadi buyar.",0,1,0,0,in,1296736516161454080,1675871089455681536,GubernurG5,https://twitter.com/GubernurG5/status/1676081226581680129
Tue Jul 04 02:59:23 +0000 2023,1676063127451103232,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 Juli 2023 #infovaksinsurabaya #vaksinbooster https://t.co/2OTYk36nrh,0,0,0,0,in,79130206,1676063127451103232,jpnncom,https://twitter.com/jpnncom/status/1676063127451103232
Mon Jul 03 03:53:31 +0000 2023,1675714359069396993,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 3 Juli 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/gpeA44SmjT,0,0,0,0,in,79130206,1675714359069396993,jpnncom,https://twitter.com/jpnncom/status/1675714359069396993
Sat Jul 01 05:42:28 +0000 2023,1675017001683779585,"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 Juli 2023 #infovaksinsurabaya #vaksinbooster  Artikel ini telah tayang diJPNN.comdengan judul Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 Juli 2023"", https://t.co/eUXO7oKH9Q""",0,0,0,0,in,79130206,1675017001683779585,jpnncom,https://twitter.com/jpnncom/status/1675017001683779585
Fri Jun 30 02:52:15 +0000 2023,1674611778247094273,#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 30 Juni 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/kNFUVkH3hK,0,0,0,0,in,79130206,1674611778247094273,jpnncom,https://twitter.com/jpnncom/status/1674611778247094273
Thu Jun 29 16:41:02 +0000 2023,1674457960859455489,sebelumnya komunitas TDA Surabaya secara rutin melakukan Sego Berkat Suroboyo setiap hari Senin dan Jumat. Program ini dilakukan di tengah pandemi COVID-19. https://t.co/f1wBa3hFek,0,0,0,0,in,759692754985242625,1674457960859455489,kumparan,https://twitter.com/kumparan/status/1674457960859455489
Thu Jun 29 04:31:57 +0000 2023,1674274482431856640,#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 29 Juni 2023 #infovaksinsurabaya  #vaksinbooster https://t.co/c2tCMKXAhw,0,0,0,0,in,79130206,1674274482431856640,jpnncom,https://twitter.com/jpnncom/status/1674274482431856640
Wed Jun 28 05:04:08 +0000 2023,1673920190952931329,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 28 Juni 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/oe3EebCpo7,0,0,0,0,in,79130206,1673920190952931329,jpnncom,https://twitter.com/jpnncom/status/1673920190952931329
Tue Jun 27 03:27:15 +0000 2023,1673533421254242304,#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 27 Juni 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/9DU3tOrOW7,0,0,0,0,in,79130206,1673533421254242304,jpnncom,https://twitter.com/jpnncom/status/1673533421254242304
Mon Jun 26 13:58:31 +0000 2023,1673329897119293441,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 26 Juni 2023 #infovaksinsurabaya #vaksinbooster https://t.co/dFFPRQLHpU,0,0,0,0,in,79130206,1673329897119293441,jpnncom,https://twitter.com/jpnncom/status/1673329897119293441
Sun Jun 25 05:47:05 +0000 2023,1672843836782166018,"@kbrisingapura Selamat siang @kbrisingapura , mhn ijin mau tanya,  saya WNI kalau mau ke Singapura dari Surabaya naik pesawat, di Singapura masih dipersyaratkan vaksin covid atau tdk ya. Anak saya 7 tahun belum vaksin. Mhn maaf, Terimakasih sebelumnya.",0,1,0,1,in,833451098,1671782858611122176,ilhamsucahyono,https://twitter.com/ilhamsucahyono/status/1672843836782166018
Fri Jun 23 07:16:39 +0000 2023,1672141600414380033,#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Juni 2023 #infovaksinsurabaya #vaksinbooster https://t.co/c94FluAYhx,0,0,0,0,in,79130206,1672141600414380033,jpnncom,https://twitter.com/jpnncom/status/1672141600414380033
Fri Jun 23 05:49:33 +0000 2023,1672119680813895682,"@sdenta Anak pertama skr usia 11 tahun,2018 kena DBD  gk dpt RS Krn full d Surabaya-sidoarjo. Akhirnya dpt RS d Jombang. THN 2020 pas covid kena lg di rawat d Jombang juga,pas kena yg k 2 lebih parah lg kondisinya drpd yg awal kena.",0,0,0,0,in,1566410940052287488,1671828510904827907,Kristam80,https://twitter.com/Kristam80/status/1672119680813895682
Fri Jun 23 02:10:04 +0000 2023,1672064448167821313,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Juni 2023 #VaksinCovid-19 https://t.co/c94FluAYhx,0,0,0,0,in,79130206,1672064448167821313,jpnncom,https://twitter.com/jpnncom/status/1672064448167821313
Thu Jun 22 02:45:04 +0000 2023,1671710868495806466,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 22 Juni 2023 #VaksinCovid-19 https://t.co/NyBBCZj697,0,0,0,0,in,79130206,1671710868495806466,jpnncom,https://twitter.com/jpnncom/status/1671710868495806466
Thu Jun 22 01:42:19 +0000 2023,1671695077905928193,#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 22 Juni 2023 #infovaksinsurabaya  #vaksinbooster  https://t.co/NyBBCZj697,0,0,0,0,in,79130206,1671695077905928193,jpnncom,https://twitter.com/jpnncom/status/1671695077905928193
Wed Jun 21 16:07:00 +0000 2023,1671550292335157248,"#DiskusiInteraktifElshinta Apa yang harus diwaspadai setelah pemerintah menetapkan status endemi COVID 19?  Talk: Pakar Epidemiologi Universitas Airlangga (Unair) Surabaya, Dr. dr. Windhu Purnomo MS.  Streaming  https://t.co/srNuwpUqf7 https://t.co/zgEsNPx8UC",0,0,0,0,in,121640063,1671550292335157248,RadioElshinta,https://twitter.com/RadioElshinta/status/1671550292335157248
Wed Jun 21 14:21:04 +0000 2023,1671523636413341696,"Nantikan Diskusi Interaktif malam ini.   Tema: Apa yang harus diwaspadai setelah pemerintah menetapkan status Endemi COVID 19?   Narasumber:  23:00: Pakar Epidemiologi Universitas Airlangga (Unair) Surabaya, Dr dr Windhu Purnomo.   24:00: Pengamat Kesehatan/Kordinator Advokasi… https://t.co/UiW7usjuRW",0,0,0,0,in,121640063,1671523636413341696,RadioElshinta,https://twitter.com/RadioElshinta/status/1671523636413341696
Wed Jun 21 11:31:15 +0000 2023,1671480898376847360,#Beritajatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 21 Juni 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/hZ4gjId6XA,0,0,0,0,in,79130206,1671480898376847360,jpnncom,https://twitter.com/jpnncom/status/1671480898376847360
Wed Jun 21 10:41:35 +0000 2023,1671468399472553985,"Presiden Joko Widodo (Jokowi) secara resmi mengumumkan pencabutan status pandemi Covid-19 di Indonesia, Rabu (21/06/2023).  #surabaya #status #covid #cabut #sidang #surabayahits https://t.co/ApZ9rQBNm3",0,0,0,1,in,1359364190419341314,1671468399472553985,CelahId,https://twitter.com/CelahId/status/1671468399472553985
Wed Jun 21 06:58:14 +0000 2023,1671412193387225088,"Ayo Lindungi Diri dan Keluarga Anda dengan Antibodi Covid-19 terbaik, mumpung masih GRATIS.  #Vaksin  #VaksinasiCovid19 #PolrestabesSurabaya #PoldaJatim  #Polri  #Surabaya  #JogoSuroboyo  #HariBhayangkara77  #HariBhayangkaraKe77  #HumasPolri",0,0,0,0,in,1448139197072621577,1671412180590419968,satnarkoba_sby,https://twitter.com/satnarkoba_sby/status/1671412193387225088
Wed Jun 21 03:45:04 +0000 2023,1671363579680006144,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 21 Juni 2023 #VaksinCovid-19 https://t.co/hZ4gjId6XA,0,0,0,0,in,79130206,1671363579680006144,jpnncom,https://twitter.com/jpnncom/status/1671363579680006144
Tue Jun 20 10:01:33 +0000 2023,1671095938360942592,"Masih ingat saat bom meledak di surabaya? Bonek menjadi komunitas yang menguatkan lingkungannya.  Saat Covid, gerakan solidaritas mereka terasa di lapangan.  Membangun musala di nganjuk. Mendirikan Panti asuhan di sidoarjo. Mengirim relawan terlatih ke daerah bencana.",1,2,13,34,in,954223795480313856,1671095240034492418,oryza_wirawan,https://twitter.com/oryza_wirawan/status/1671095938360942592
Tue Jun 20 03:49:11 +0000 2023,1671002228981678083,"Jaman covid, menuju Surabaya. Penumpang @KAI121  masih dikit. Kapasitasnya juga gak 100%. Duduk jadi bisa sendiri-sendiri. Malem-malem boboknya jadi makin nyenyak 👌🏻🤣 https://t.co/qG1PndEJte",0,0,0,0,in,141046165,1671002228981678083,zonempty,https://twitter.com/zonempty/status/1671002228981678083
Tue Jun 20 02:43:00 +0000 2023,1670985574273134592,#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Juni 2023 #infovaksinsurabaya #vaksinbooster  https://t.co/O5r3yhL7i5,0,0,0,0,in,79130206,1670985574273134592,jpnncom,https://twitter.com/jpnncom/status/1670985574273134592
Tue Jun 20 00:40:03 +0000 2023,1670954632536018945,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Juni 2023 #VaksinCovid-19 https://t.co/O5r3yhL7i5,0,0,0,0,in,79130206,1670954632536018945,jpnncom,https://twitter.com/jpnncom/status/1670954632536018945
